,PM2.5,temperature,pressure,rain,wind_direction,wind_speed,Date
8591,208.0,4.4,1025.0,0.0,SSE,1.8,2014-02-22 20:00:00
8592,212.0,4.1,1025.2,0.0,SE,1.3,2014-02-22 21:00:00
8593,235.0,3.5,1025.3,0.0,SSE,1.2,2014-02-22 22:00:00
8594,204.0,2.9,1025.5,0.0,SSW,0.8,2014-02-22 23:00:00
8595,207.0,2.6,1026.0,0.0,SSE,1.5,2014-02-23 00:00:00
8596,205.0,2.4,1025.7,0.0,SSW,0.6,2014-02-23 01:00:00
8597,197.0,2.2,1025.6,0.0,SSE,0.9,2014-02-23 02:00:00
8598,189.0,1.8,1025.1,0.0,E,0.6,2014-02-23 03:00:00
8599,191.0,1.7,1025.3,0.0,SW,0.8,2014-02-23 04:00:00
8600,175.0,1.6,1025.3,0.0,WSW,1.0,2014-02-23 05:00:00
8601,166.0,1.4,1025.7,0.0,WNW,0.8,2014-02-23 06:00:00
8602,180.0,1.7,1026.1,0.0,ENE,1.3,2014-02-23 07:00:00
8603,189.0,2.0,1026.1,0.0,E,0.7,2014-02-23 08:00:00
8604,185.0,2.3,1026.2,0.0,SSW,1.0,2014-02-23 09:00:00
8605,158.0,2.6,1026.0,0.0,NNE,0.8,2014-02-23 10:00:00
8606,166.0,3.1,1025.0,0.0,NE,1.2,2014-02-23 11:00:00
8607,171.0,3.2,1023.8,0.0,ENE,1.8,2014-02-23 12:00:00
8608,202.0,3.2,1023.7,0.0,ENE,1.3,2014-02-23 13:00:00
8609,171.0,3.4,1023.5,0.0,E,1.4,2014-02-23 14:00:00
8610,187.0,3.3,1023.4,0.0,NE,1.7,2014-02-23 15:00:00
8611,209.0,3.0,1023.2,0.0,NE,0.9,2014-02-23 16:00:00
8612,216.0,2.8,1023.5,0.0,ENE,0.8,2014-02-23 17:00:00
8613,216.0,2.8,1023.6,0.0,NE,1.6,2014-02-23 18:00:00
8614,237.0,2.8,1023.7,0.0,NE,1.0,2014-02-23 19:00:00
8615,215.0,2.7,1023.9,0.0,ENE,0.7,2014-02-23 20:00:00
8616,247.0,2.8,1024.2,0.0,NE,1.2,2014-02-23 21:00:00
8617,221.0,2.8,1023.7,0.0,NE,1.0,2014-02-23 22:00:00
8618,219.0,2.8,1023.4,0.0,NNE,1.4,2014-02-23 23:00:00
8619,222.0,2.8,1023.3,0.0,E,0.7,2014-02-24 00:00:00
8620,228.0,2.6,1022.9,0.0,NE,1.3,2014-02-24 01:00:00
8621,228.0,2.5,1022.5,0.0,NE,1.2,2014-02-24 02:00:00
8622,228.0,2.4,1022.2,0.0,NE,1.2,2014-02-24 03:00:00
8623,231.0,2.4,1021.8,0.0,NE,1.2,2014-02-24 04:00:00
8624,223.0,2.1,1021.9,0.0,ENE,1.0,2014-02-24 05:00:00
8625,211.0,1.6,1022.3,0.0,E,0.1,2014-02-24 06:00:00
8626,199.0,1.7,1023.1,0.0,W,0.8,2014-02-24 07:00:00
8627,198.0,2.6,1023.1,0.0,W,0.7,2014-02-24 08:00:00
8628,200.0,3.8,1022.7,0.0,NNE,1.5,2014-02-24 09:00:00
8629,207.0,4.7,1022.4,0.0,NE,0.9,2014-02-24 10:00:00
8630,99.0,6.8,1021.0,0.0,WSW,0.8,2014-02-24 12:00:00
8631,173.0,7.5,1019.7,0.0,WNW,1.0,2014-02-24 13:00:00
8632,187.0,8.0,1019.5,0.0,ENE,1.1,2014-02-24 14:00:00
8633,241.0,7.6,1019.3,0.0,ENE,1.4,2014-02-24 15:00:00
8634,262.0,7.0,1019.2,0.0,NE,0.7,2014-02-24 16:00:00
8635,323.0,5.0,1019.6,0.0,WSW,1.2,2014-02-24 17:00:00
8636,358.0,3.8,1020.5,0.0,SW,1.2,2014-02-24 18:00:00
8637,371.0,2.4,1021.0,0.0,WSW,1.4,2014-02-24 19:00:00
8638,325.0,1.7,1021.3,0.0,W,0.8,2014-02-24 20:00:00
8639,304.0,0.2,1021.4,0.0,WNW,0.6,2014-02-24 21:00:00
8640,321.0,-1.1,1021.3,0.0,E,0.0,2014-02-24 23:00:00
8641,284.0,1.0,1021.4,0.0,NE,1.6,2014-02-25 00:00:00
8642,377.0,0.7,1021.3,0.0,NE,1.2,2014-02-25 01:00:00
8643,377.0,1.0,1021.2,0.0,NE,1.2,2014-02-25 02:00:00
8644,427.0,0.8,1021.1,0.0,NE,1.0,2014-02-25 03:00:00
8645,422.0,1.2,1021.0,0.0,NE,0.8,2014-02-25 04:00:00
8646,422.0,1.6,1021.1,0.0,NE,1.0,2014-02-25 05:00:00
8647,416.0,1.9,1021.1,0.0,NE,1.2,2014-02-25 06:00:00
8648,413.0,2.4,1021.5,0.0,NE,1.0,2014-02-25 07:00:00
8649,394.0,3.4,1021.5,0.0,ENE,1.3,2014-02-25 08:00:00
8650,346.0,4.0,1021.6,0.0,NNE,1.4,2014-02-25 09:00:00
8651,299.0,5.2,1021.4,0.0,ENE,1.5,2014-02-25 10:00:00
8652,293.0,6.3,1020.9,0.0,ENE,0.8,2014-02-25 11:00:00
8653,308.0,7.7,1019.3,0.0,NNE,1.1,2014-02-25 12:00:00
8654,314.0,8.2,1018.6,0.0,NE,1.1,2014-02-25 13:00:00
8655,455.0,3.1,1019.9,0.0,ENE,1.1,2014-02-25 21:00:00
8656,455.0,2.5,1019.7,0.0,ENE,1.0,2014-02-25 22:00:00
8657,483.0,1.7,1019.3,0.0,ENE,1.0,2014-02-25 23:00:00
8658,489.0,3.2,1019.2,0.0,NE,1.4,2014-02-26 00:00:00
8659,426.0,-0.2,1017.1,0.0,N,0.4,2014-02-26 06:00:00
8660,426.0,3.9,1017.7,0.0,NNE,1.2,2014-02-26 08:00:00
8661,445.0,5.2,1015.9,0.0,ESE,1.6,2014-02-26 09:00:00
8662,440.0,6.0,1016.5,0.0,NE,1.7,2014-02-26 10:00:00
8663,461.0,7.0,1015.5,0.0,ESE,1.6,2014-02-26 11:00:00
8664,461.0,7.9,1015.0,0.0,N,2.0,2014-02-26 12:00:00
8665,518.0,8.0,1014.7,0.0,ENE,2.1,2014-02-26 13:00:00
8666,498.0,8.5,1014.4,0.0,NE,1.3,2014-02-26 14:00:00
8667,475.0,8.6,1014.4,0.0,NE,1.0,2014-02-26 15:00:00
8668,456.0,8.8,1015.3,0.0,NNW,1.9,2014-02-26 16:00:00
8669,427.0,7.6,1017.0,0.4,NE,1.7,2014-02-26 17:00:00
8670,187.0,6.7,1017.4,0.4,ENE,0.5,2014-02-26 18:00:00
8671,107.0,6.8,1017.7,0.1,N,1.9,2014-02-26 19:00:00
8672,85.0,7.0,1018.1,0.2,NE,1.8,2014-02-26 20:00:00
8673,55.0,6.9,1018.5,0.0,NE,1.2,2014-02-26 21:00:00
8674,10.0,6.6,1019.7,0.0,N,3.6,2014-02-26 23:00:00
8675,20.0,5.2,1020.7,0.0,NNE,3.1,2014-02-27 00:00:00
8676,15.0,4.2,1021.7,0.0,NE,2.0,2014-02-27 01:00:00
8677,18.0,3.8,1021.6,0.0,N,3.1,2014-02-27 02:00:00
8678,15.0,3.1,1021.6,0.0,NE,3.2,2014-02-27 03:00:00
8679,14.0,2.7,1022.3,0.0,NE,2.9,2014-02-27 04:00:00
8680,12.0,2.2,1023.1,0.0,NNE,3.2,2014-02-27 05:00:00
8681,15.0,2.0,1024.2,0.0,N,2.6,2014-02-27 06:00:00
8682,16.0,2.2,1025.8,0.0,NNE,2.9,2014-02-27 07:00:00
8683,13.0,3.9,1026.5,0.0,NNE,2.9,2014-02-27 08:00:00
8684,9.0,4.5,1026.4,0.0,N,3.2,2014-02-27 09:00:00
8685,7.0,5.3,1026.0,0.0,NNE,4.3,2014-02-27 10:00:00
8686,11.0,6.0,1025.5,0.0,NNW,4.9,2014-02-27 11:00:00
8687,7.0,6.8,1024.3,0.0,N,3.8,2014-02-27 12:00:00
8688,15.0,7.9,1023.2,0.0,NNE,3.4,2014-02-27 13:00:00
8689,20.0,8.6,1022.3,0.0,NNW,3.3,2014-02-27 14:00:00
8690,12.0,8.6,1021.6,0.0,NE,2.6,2014-02-27 15:00:00
8691,17.0,8.4,1021.4,0.0,N,2.8,2014-02-27 16:00:00
8692,18.0,6.7,1021.4,0.0,ENE,1.4,2014-02-27 17:00:00
8693,17.0,4.3,1021.8,0.0,NE,1.3,2014-02-27 18:00:00
8694,17.0,2.9,1022.2,0.0,NE,0.1,2014-02-27 19:00:00
8695,17.0,0.0,1022.5,0.0,WSW,0.4,2014-02-27 20:00:00
8696,8.0,-0.6,1022.7,0.0,WNW,0.6,2014-02-27 21:00:00
8697,34.0,-1.8,1022.7,0.0,SW,0.7,2014-02-27 22:00:00
8698,46.0,-1.8,1022.4,0.0,SW,0.9,2014-02-27 23:00:00
8699,34.0,-2.0,1022.4,0.0,W,0.0,2014-02-28 00:00:00
8700,39.0,-1.4,1022.3,0.0,N,1.0,2014-02-28 01:00:00
8701,70.0,-0.4,1022.3,0.0,NE,1.7,2014-02-28 02:00:00
8702,111.0,-1.1,1022.3,0.0,NE,1.4,2014-02-28 03:00:00
8703,68.0,-1.3,1022.3,0.0,NNE,1.4,2014-02-28 04:00:00
8704,44.0,-1.4,1022.2,0.0,NNE,1.8,2014-02-28 05:00:00
8705,42.0,-1.0,1022.5,0.0,NNE,2.1,2014-02-28 06:00:00
8706,44.0,-0.5,1023.2,0.0,NE,1.0,2014-02-28 07:00:00
8707,50.0,0.1,1023.5,0.0,N,2.0,2014-02-28 08:00:00
8708,57.0,1.0,1023.0,0.0,NE,1.4,2014-02-28 09:00:00
8709,68.0,1.4,1022.7,0.0,NNE,1.8,2014-02-28 10:00:00
8710,77.0,2.8,1021.5,0.0,NNE,1.1,2014-02-28 11:00:00
8711,87.0,3.8,1020.1,0.0,S,1.6,2014-02-28 12:00:00
8712,107.0,4.8,1018.8,0.0,WSW,1.4,2014-02-28 13:00:00
8713,90.0,6.2,1017.6,0.0,W,1.8,2014-02-28 14:00:00
8714,95.0,5.8,1017.4,0.0,W,2.1,2014-02-28 15:00:00
8715,101.0,5.1,1016.9,0.0,NE,1.0,2014-02-28 16:00:00
8716,70.0,4.3,1016.9,0.0,NE,1.2,2014-02-28 17:00:00
8717,93.0,3.4,1017.5,0.0,NE,1.3,2014-02-28 18:00:00
8718,149.0,3.1,1018.0,0.0,NE,1.3,2014-02-28 19:00:00
8719,162.0,2.2,1018.7,0.0,NE,0.9,2014-02-28 20:00:00
8720,156.0,1.7,1018.9,0.0,NE,1.6,2014-02-28 21:00:00
8721,152.0,1.6,1019.2,0.0,NE,1.3,2014-02-28 22:00:00
8722,172.0,0.8,1019.0,0.0,ENE,1.0,2014-02-28 23:00:00
7381,197.0,4.1,1012.8,0.0,NE,1.7,2014-03-01 00:00:00
7382,166.0,6.2,1013.1,0.0,N,2.4,2014-03-01 01:00:00
7383,87.0,5.9,1013.7,0.0,NE,2.0,2014-03-01 02:00:00
7384,53.0,5.2,1014.0,0.0,NE,2.6,2014-03-01 03:00:00
7385,30.0,5.3,1014.2,0.0,N,3.1,2014-03-01 04:00:00
7386,35.0,4.6,1014.5,0.0,N,3.0,2014-03-01 05:00:00
7387,77.0,3.7,1015.7,0.0,NNE,4.3,2014-03-01 06:00:00
7388,35.0,3.4,1016.9,0.0,N,3.2,2014-03-01 07:00:00
7389,33.0,4.1,1018.2,0.0,NNE,2.2,2014-03-01 08:00:00
7390,29.0,5.9,1018.8,0.0,NE,3.1,2014-03-01 09:00:00
7391,28.0,6.7,1018.6,0.0,NE,2.9,2014-03-01 10:00:00
7392,31.0,7.4,1017.5,0.0,NE,2.0,2014-03-01 11:00:00
7393,24.0,8.5,1016.3,0.0,ENE,2.0,2014-03-01 12:00:00
7394,20.0,9.0,1015.7,0.0,NE,2.7,2014-03-01 13:00:00
7395,16.0,9.5,1015.8,0.0,NE,3.4,2014-03-01 14:00:00
7396,16.0,8.9,1016.1,0.0,ENE,2.5,2014-03-01 15:00:00
7397,18.0,6.0,1016.6,0.0,E,1.2,2014-03-01 16:00:00
7398,21.0,3.1,1017.5,0.0,SSE,0.6,2014-03-01 17:00:00
7399,33.0,0.1,1017.9,0.0,W,0.9,2014-03-01 18:00:00
7400,36.0,-1.5,1018.7,0.0,S,0.5,2014-03-01 19:00:00
7401,36.0,-2.2,1018.7,0.0,W,0.7,2014-03-01 20:00:00
7402,36.0,-2.7,1018.6,0.0,WNW,0.9,2014-03-01 21:00:00
7403,65.0,-2.6,1019.0,0.0,WSW,1.8,2014-03-01 22:00:00
7404,90.0,-1.1,1019.1,0.0,SSW,1.5,2014-03-01 23:00:00
8119,3.0,1.7,1017.5,0.0,N,5.7,2014-03-02 00:00:00
8120,3.0,1.0,1018.3,0.0,NNW,5.3,2014-03-02 01:00:00
8121,10.0,-0.2,1019.6,0.0,NNW,4.9,2014-03-02 02:00:00
8122,6.0,-1.2,1020.3,0.0,NNE,4.2,2014-03-02 03:00:00
8123,6.0,-2.4,1021.0,0.0,NE,2.4,2014-03-02 04:00:00
8124,3.0,-3.4,1021.5,0.0,E,1.1,2014-03-02 05:00:00
8125,3.0,-3.5,1022.0,0.0,NE,3.1,2014-03-02 06:00:00
8126,3.0,-3.2,1022.7,0.0,NNW,4.9,2014-03-02 07:00:00
8127,4.0,-2.4,1023.2,0.0,NNW,3.4,2014-03-02 08:00:00
8128,5.0,-1.2,1023.2,0.0,NW,5.5,2014-03-02 09:00:00
8129,3.0,-0.5,1022.4,0.0,NNW,3.6,2014-03-02 10:00:00
8130,3.0,0.6,1022.4,0.0,NW,4.6,2014-03-02 11:00:00
8131,7.0,1.1,1021.0,0.0,NNW,5.6,2014-03-02 12:00:00
8132,4.0,1.7,1020.1,0.0,NW,4.2,2014-03-02 13:00:00
8133,8.0,1.5,1020.3,0.0,NNW,4.1,2014-03-02 14:00:00
8134,9.0,1.0,1020.4,0.0,N,5.2,2014-03-02 15:00:00
8135,10.0,0.5,1020.6,0.0,NW,2.6,2014-03-02 16:00:00
8136,4.0,-0.4,1021.5,0.0,NW,4.5,2014-03-02 17:00:00
8137,5.0,-0.8,1022.0,0.0,N,3.8,2014-03-02 18:00:00
8138,3.0,-1.3,1022.2,0.0,N,0.9,2014-03-02 19:00:00
8139,4.0,-2.3,1022.6,0.0,NE,1.4,2014-03-02 20:00:00
8140,10.0,-2.6,1022.6,0.0,NNW,2.6,2014-03-02 21:00:00
8141,8.0,-1.9,1022.8,0.0,N,2.9,2014-03-02 22:00:00
8142,9.0,-2.1,1023.1,0.0,N,3.8,2014-03-02 23:00:00
8771,252.0,2.7,1017.7,0.0,NE,1.4,2014-03-03 00:00:00
8772,257.0,2.1,1017.8,0.0,NE,1.3,2014-03-03 01:00:00
8773,200.0,1.3,1017.5,0.0,NNE,1.5,2014-03-03 02:00:00
8774,157.0,-0.2,1016.6,0.0,WSW,0.7,2014-03-03 03:00:00
8775,143.0,-1.7,1016.6,0.0,SSE,0.5,2014-03-03 04:00:00
8776,164.0,-2.2,1017.0,0.0,WNW,0.8,2014-03-03 05:00:00
8777,173.0,-2.3,1016.5,0.0,NW,0.6,2014-03-03 06:00:00
8778,189.0,-1.1,1017.4,0.0,W,0.9,2014-03-03 07:00:00
8779,206.0,2.3,1017.2,0.0,NE,1.2,2014-03-03 08:00:00
8780,212.0,3.1,1017.0,0.0,ENE,1.7,2014-03-03 09:00:00
8781,223.0,2.8,1016.5,0.0,NNE,1.2,2014-03-03 10:00:00
8782,226.0,3.1,1015.9,0.0,ENE,0.9,2014-03-03 11:00:00
8783,243.0,3.5,1014.8,0.0,NE,1.5,2014-03-03 12:00:00
8784,263.0,3.3,1014.2,0.0,NE,2.1,2014-03-03 13:00:00
8785,269.0,3.2,1013.8,0.0,NE,2.0,2014-03-03 14:00:00
8786,281.0,3.2,1013.7,0.0,NNE,1.5,2014-03-03 15:00:00
8787,271.0,3.2,1014.2,0.0,NE,1.9,2014-03-03 16:00:00
8788,239.0,3.0,1014.6,0.0,N,1.6,2014-03-03 17:00:00
8789,228.0,2.9,1015.2,0.0,N,1.4,2014-03-03 18:00:00
8790,229.0,2.6,1015.7,0.0,NE,1.6,2014-03-03 19:00:00
8791,237.0,2.4,1016.3,0.0,NE,1.5,2014-03-03 20:00:00
8792,233.0,2.2,1016.7,0.0,ENE,1.3,2014-03-03 21:00:00
8793,234.0,2.7,1016.7,0.0,NE,2.0,2014-03-03 22:00:00
8794,247.0,2.9,1017.1,0.0,NE,1.8,2014-03-03 23:00:00
9515,68.0,12.3,1017.8,0.0,WSW,1.7,2014-03-04 00:00:00
9516,60.0,10.3,1018.0,0.0,S,0.8,2014-03-04 01:00:00
9517,52.0,8.9,1018.6,0.0,SW,0.5,2014-03-04 02:00:00
9518,58.0,11.7,1018.9,0.0,NNE,2.5,2014-03-04 03:00:00
9519,58.0,10.3,1019.6,0.0,NE,1.4,2014-03-04 04:00:00
9520,43.0,8.7,1020.1,0.0,NNE,1.1,2014-03-04 05:00:00
9521,33.0,8.9,1020.3,0.0,N,1.2,2014-03-04 06:00:00
9522,11.0,13.2,1019.8,0.0,W,0.9,2014-03-04 07:00:00
9523,10.0,15.2,1019.9,0.0,NNW,3.0,2014-03-04 08:00:00
9524,6.0,16.4,1019.4,0.0,NNW,4.7,2014-03-04 09:00:00
9525,18.0,17.5,1018.6,0.0,N,3.8,2014-03-04 10:00:00
9526,12.0,18.8,1017.8,0.0,NNE,5.1,2014-03-04 11:00:00
9527,35.0,19.0,1017.0,0.0,NNE,4.2,2014-03-04 12:00:00
9528,18.0,19.6,1016.2,0.0,NE,4.6,2014-03-04 13:00:00
9529,19.0,19.7,1015.9,0.0,NE,5.9,2014-03-04 14:00:00
9530,10.0,19.7,1015.4,0.0,NE,4.0,2014-03-04 15:00:00
9531,3.0,19.5,1015.1,0.0,ENE,4.6,2014-03-04 16:00:00
9532,3.0,18.5,1015.1,0.0,NE,3.2,2014-03-04 17:00:00
9533,15.0,15.7,1015.6,0.0,SE,2.0,2014-03-04 18:00:00
9534,10.0,13.6,1016.5,0.0,S,0.9,2014-03-04 19:00:00
9535,16.0,10.5,1016.9,0.0,W,0.7,2014-03-04 20:00:00
9536,12.0,10.1,1016.9,0.0,SW,2.0,2014-03-04 21:00:00
9537,20.0,11.5,1016.5,0.0,SW,3.3,2014-03-04 22:00:00
9538,34.0,9.3,1016.4,0.0,SSW,2.4,2014-03-04 23:00:00
10168,50.0,11.5,1011.6,0.0,W,0.6,2014-03-05 00:00:00
10169,43.0,9.7,1010.6,0.0,NNE,0.1,2014-03-05 01:00:00
10170,62.0,8.5,1010.1,0.0,N,0.0,2014-03-05 02:00:00
10171,42.0,7.9,1009.5,0.0,NNE,0.1,2014-03-05 03:00:00
10172,36.0,8.3,1009.2,0.0,NE,0.7,2014-03-05 04:00:00
10173,33.0,8.9,1008.8,0.0,ENE,1.1,2014-03-05 05:00:00
10174,56.0,10.5,1008.4,0.0,NE,1.2,2014-03-05 06:00:00
10175,55.0,12.8,1007.9,0.0,ENE,1.7,2014-03-05 07:00:00
10176,59.0,15.8,1006.5,0.0,NNW,1.5,2014-03-05 08:00:00
10177,76.0,19.2,1005.2,0.0,S,1.3,2014-03-05 09:00:00
10178,91.0,22.4,1003.6,0.0,S,3.5,2014-03-05 10:00:00
10179,99.0,23.0,1001.4,0.0,SW,6.2,2014-03-05 11:00:00
10180,87.0,22.1,1002.6,0.0,WSW,9.1,2014-03-05 12:00:00
10181,98.0,20.9,1002.8,0.0,N,1.7,2014-03-05 13:00:00
10182,65.0,21.7,1002.6,0.0,N,3.2,2014-03-05 14:00:00
10183,43.0,22.0,1003.3,0.0,NNW,5.2,2014-03-05 15:00:00
10184,40.0,21.5,1003.5,0.0,N,5.9,2014-03-05 16:00:00
10185,49.0,19.2,1004.9,0.0,N,8.0,2014-03-05 17:00:00
10186,62.0,17.6,1007.5,0.0,N,4.2,2014-03-05 18:00:00
10187,78.0,15.9,1009.7,0.0,NNW,4.5,2014-03-05 19:00:00
10188,58.0,14.6,1010.9,0.0,N,4.0,2014-03-05 20:00:00
10189,42.0,13.4,1011.8,0.0,N,3.8,2014-03-05 21:00:00
10190,43.0,12.5,1012.0,0.0,NNW,5.4,2014-03-05 22:00:00
10191,44.0,11.7,1012.6,0.0,N,2.5,2014-03-05 23:00:00
10902,48.0,17.3,1003.4,0.0,SSW,0.0,2014-03-06 00:00:00
10903,47.0,16.6,1002.7,0.0,SSE,0.0,2014-03-06 01:00:00
10904,50.0,16.2,1002.4,0.0,ESE,0.0,2014-03-06 02:00:00
10905,51.0,16.2,1002.3,0.0,ENE,0.1,2014-03-06 03:00:00
10906,37.0,16.3,1002.4,0.0,SE,0.0,2014-03-06 04:00:00
10907,34.0,17.1,1002.9,0.0,NE,0.0,2014-03-06 05:00:00
10908,31.0,19.3,1003.3,0.0,NE,1.6,2014-03-06 06:00:00
10909,32.0,22.7,1003.5,0.0,ENE,2.4,2014-03-06 07:00:00
10910,30.0,25.5,1003.2,0.0,NE,2.1,2014-03-06 08:00:00
10911,30.0,27.6,1002.7,0.0,NE,2.0,2014-03-06 09:00:00
10912,28.0,29.5,1002.2,0.0,NE,1.6,2014-03-06 10:00:00
10913,32.0,30.0,1001.8,0.0,ENE,0.9,2014-03-06 11:00:00
10914,23.0,30.8,1000.9,0.0,ESE,1.6,2014-03-06 12:00:00
10915,21.0,31.4,1000.7,0.0,S,2.1,2014-03-06 13:00:00
10916,26.0,32.0,1000.0,0.0,WSW,0.8,2014-03-06 14:00:00
10917,31.0,31.6,999.9,0.0,WSW,2.2,2014-03-06 15:00:00
10918,42.0,31.3,999.7,0.0,SW,2.3,2014-03-06 16:00:00
10919,46.0,30.1,999.8,0.0,S,0.5,2014-03-06 17:00:00
10920,51.0,28.8,1000.2,0.0,SSW,1.4,2014-03-06 18:00:00
10921,57.0,27.6,1000.9,0.0,SW,1.7,2014-03-06 19:00:00
10922,48.0,25.9,1001.4,0.0,WSW,0.6,2014-03-06 20:00:00
10923,50.0,23.3,1001.9,0.0,SW,0.0,2014-03-06 21:00:00
10924,56.0,22.9,1002.2,0.0,S,0.8,2014-03-06 22:00:00
10925,57.0,24.5,1002.2,0.0,S,2.4,2014-03-06 23:00:00
11617,111.0,23.4,995.2,0.0,W,1.1,2014-03-07 00:00:00
11618,111.0,23.4,995.5,0.0,SW,0.9,2014-03-07 01:00:00
11619,131.0,23.3,995.5,0.0,SSE,0.8,2014-03-07 02:00:00
11620,161.0,23.5,995.5,0.0,SW,1.2,2014-03-07 03:00:00
11621,186.0,23.3,995.8,0.0,SE,0.0,2014-03-07 04:00:00
11622,226.0,23.5,995.8,0.0,ESE,0.2,2014-03-07 05:00:00
11623,244.0,23.9,996.1,0.0,W,0.6,2014-03-07 06:00:00
11624,248.0,24.8,996.2,0.0,ENE,0.9,2014-03-07 07:00:00
11625,243.0,25.4,995.9,0.0,NE,0.9,2014-03-07 08:00:00
11626,259.0,25.7,996.1,0.0,ENE,1.0,2014-03-07 09:00:00
11627,256.0,26.7,995.8,0.0,E,0.8,2014-03-07 10:00:00
11628,253.0,27.6,995.5,0.0,WSW,0.6,2014-03-07 11:00:00
11629,253.0,28.7,994.7,0.0,S,0.8,2014-03-07 12:00:00
11630,245.0,30.3,994.2,0.0,SSE,1.4,2014-03-07 13:00:00
11631,254.0,30.8,993.7,0.0,SW,0.9,2014-03-07 14:00:00
11632,248.0,29.3,994.3,0.0,WSW,2.1,2014-03-07 15:00:00
11633,225.0,28.9,994.7,0.0,WSW,1.4,2014-03-07 16:00:00
11634,205.0,28.6,994.0,0.0,SW,2.0,2014-03-07 17:00:00
11635,164.0,28.5,994.7,0.0,SW,0.0,2014-03-07 18:00:00
11636,153.0,27.6,995.0,0.0,WSW,0.9,2014-03-07 19:00:00
11637,154.0,26.4,995.2,0.0,NNE,0.8,2014-03-07 20:00:00
11638,179.0,25.7,995.5,0.0,SSW,0.0,2014-03-07 21:00:00
11639,185.0,25.2,996.3,0.0,E,0.4,2014-03-07 22:00:00
11640,269.0,24.5,996.5,0.0,NNE,0.0,2014-03-07 23:00:00
12355,142.0,27.8,995.6,0.0,NE,1.1,2014-03-08 00:00:00
12356,159.0,27.1,995.1,0.0,E,0.0,2014-03-08 01:00:00
12357,190.0,26.6,995.1,0.0,ENE,0.0,2014-03-08 02:00:00
12358,188.0,26.2,995.2,0.0,E,0.0,2014-03-08 03:00:00
12359,173.0,26.0,995.5,0.0,N,0.0,2014-03-08 04:00:00
12360,171.0,26.0,995.9,0.0,NE,0.8,2014-03-08 05:00:00
12361,162.0,26.9,996.0,0.0,NNE,0.6,2014-03-08 06:00:00
12362,138.0,28.5,996.0,0.0,ENE,1.6,2014-03-08 07:00:00
12363,127.0,30.5,996.0,0.0,ENE,1.3,2014-03-08 08:00:00
12364,108.0,32.0,995.7,0.0,WNW,0.8,2014-03-08 09:00:00
12365,107.0,33.4,995.4,0.0,SSW,0.9,2014-03-08 10:00:00
12366,101.0,34.4,994.9,0.0,NE,1.3,2014-03-08 11:00:00
12367,106.0,33.9,994.3,0.0,NNE,1.5,2014-03-08 12:00:00
12368,100.0,32.4,994.0,0.0,N,2.1,2014-03-08 13:00:00
12369,97.0,31.5,994.2,0.0,W,1.1,2014-03-08 14:00:00
12370,98.0,30.7,994.4,0.0,WSW,1.9,2014-03-08 15:00:00
12371,129.0,30.7,993.7,0.0,NW,0.0,2014-03-08 16:00:00
12372,105.0,30.0,993.8,0.0,NNE,1.0,2014-03-08 17:00:00
12373,79.0,30.0,994.5,0.0,W,0.7,2014-03-08 18:00:00
12374,90.0,28.6,995.1,0.0,ENE,0.6,2014-03-08 19:00:00
12375,74.0,28.0,995.7,0.0,ENE,1.0,2014-03-08 20:00:00
12376,70.0,28.2,996.0,0.0,ENE,0.6,2014-03-08 21:00:00
12377,70.0,28.1,995.7,0.0,ENE,0.0,2014-03-08 22:00:00
12378,70.0,27.6,995.7,0.0,WSW,0.4,2014-03-08 23:00:00
13098,16.0,17.6,1005.9,0.0,E,0.8,2014-03-09 00:00:00
13099,19.0,17.2,1005.4,0.0,ENE,0.8,2014-03-09 01:00:00
13100,21.0,16.5,1005.2,0.0,NE,0.0,2014-03-09 02:00:00
13101,16.0,16.1,1005.0,0.0,ENE,0.0,2014-03-09 03:00:00
13102,16.0,16.0,1005.3,0.0,ENE,1.1,2014-03-09 04:00:00
13103,13.0,15.7,1005.7,0.0,E,0.5,2014-03-09 05:00:00
13104,11.0,16.5,1006.2,0.0,ENE,1.1,2014-03-09 06:00:00
13105,11.0,19.3,1006.4,0.0,ENE,1.6,2014-03-09 07:00:00
13106,14.0,22.8,1006.5,0.0,NE,2.1,2014-03-09 08:00:00
13107,23.0,25.2,1006.1,0.0,ENE,1.7,2014-03-09 09:00:00
13108,21.0,27.1,1005.4,0.0,NE,2.1,2014-03-09 10:00:00
13109,16.0,28.3,1004.3,0.0,SW,1.0,2014-03-09 11:00:00
13110,12.0,29.3,1003.4,0.0,WSW,1.1,2014-03-09 12:00:00
13111,15.0,30.2,1002.3,0.0,WSW,1.5,2014-03-09 13:00:00
13112,14.0,29.9,1001.4,0.0,SW,2.4,2014-03-09 14:00:00
13113,16.0,29.6,1000.9,0.0,WSW,3.8,2014-03-09 15:00:00
13114,19.0,29.1,1000.6,0.0,W,4.1,2014-03-09 16:00:00
13115,17.0,27.6,1000.6,0.0,WSW,2.4,2014-03-09 17:00:00
13116,14.0,26.2,1000.5,0.0,WSW,2.5,2014-03-09 18:00:00
13117,13.0,25.1,1001.0,0.0,WSW,2.7,2014-03-09 19:00:00
13118,18.0,23.2,1001.1,0.0,WSW,1.8,2014-03-09 20:00:00
13119,18.0,20.6,1001.1,0.0,WSW,0.4,2014-03-09 21:00:00
13120,21.0,18.5,1000.8,0.0,W,0.0,2014-03-09 22:00:00
